Item ID,Inventory Balance,Items to Expire,$ Value of Transfer
116727,70.49999999999996,0.0,0.0
117296,517.0,0.0,0.0
118882,814.5720000000001,0.0,757.35
120269,0.0,0.0,0.0
126115,0.0,0.0,0.0
127877,0.0,0.0,0.0
128498,0.0,0.0,0.0
130597,0.0,0.0,0.0
132750,0.0,0.0,0.0
133178,15.906000000000002,0.0,0.0
134149,48.00000000000001,320.0,320.0
134561,0.0,0.0,0.0
134755,26.305399999999864,0.0,239.14
138903,0.0,0.0,0.0
143876,0.0,0.0,0.0
144473,18.7,224.39999999999998,224.39999999999998
144475,0.0,149.6,149.6
144482,0.0,0.0,0.0
144486,0.0,0.0,74.8
144507,0.0,299.2,0.0
144519,0.0,0.0,0.0
144521,11.75000000000001,235.0,235.0
147453,0.0,0.0,0.0
151000,0.0,0.0,0.0
153184,0.0,0.0,0.0
154565,0.0,0.0,0.0
154763,3635.152,0.0,3537.6
154764,0.0,0.0,0.0
156971,0.0,812.0,812.0
157277,0.0,203.0,203.0
158934,0.0,0.0,0.0
159417,0.0,0.0,0.0
159840,0.0,224.39999999999998,0.0
160387,318.3999999999999,0.0,199.0
160583,0.0,1014.4,1014.4
161514,0.0,0.0,0.0
161776,0.38743039999999773,0.0,0.0
161984,0.0,0.0,0.0
168620,0.0,0.0,0.0
170277,0.0,0.0,0.0
170279,0.0,0.0,0.0
170280,0.0,0.0,0.0
170283,123.42000000000002,0.0,74.8
170734,0.0,0.0,0.0
170801,333.0,0.0,180.0
170803,168.3,0.0,112.2
171191,0.0,0.0,0.0
172101,15.000000000000014,0.0,0.0
174825,0.0,0.0,0.0
176485,0.0,0.0,0.0
176667,0.0,0.0,0.0
180305,0.0,0.0,0.0
180604,15.490679799999999,0.0,0.0
180819,0.0,0.0,0.0
181182,0.0,0.0,0.0
183341,0.0,0.0,0.0
189950,0.0,0.0,0.0
193084,0.0,0.0,0.0
193956,0.0,0.0,0.0
195427,0.0,0.0,0.0
195428,168.3,0.0,112.2
195430,0.0,0.0,0.0
195432,0.0,0.0,0.0
195434,0.0,0.0,0.0
195437,0.0,0.0,112.2
195439,0.0,0.0,0.0
195440,0.0,0.0,0.0
195441,0.0,0.0,0.0
195442,0.0,0.0,0.0
195443,123.42000000000002,0.0,112.2
195445,460.02,0.0,448.8
195446,0.0,0.0,0.0
195447,0.0,0.0,0.0
195448,17.952000000000016,0.0,0.0
195449,0.0,0.0,0.0
195450,0.0,0.0,0.0
195452,0.0,0.0,112.2
195453,0.0,0.0,0.0
195454,0.0,0.0,0.0
195457,0.0,0.0,0.0
195458,0.0,0.0,0.0
195460,168.3,0.0,112.2
195462,1674.0240000000006,0.0,1570.8
195463,0.0,0.0,0.0
195465,270.0,0.0,180.0
195467,0.0,0.0,0.0
195471,0.0,0.0,0.0
196080,0.0,0.0,0.0
196137,143.862462,0.0,143.85399999999998
196268,0.0,0.0,0.0
196395,0.0,2131.8,897.6
196397,0.0,0.0,0.0
196536,0.0,0.0,0.0
196539,0.0,0.0,0.0
196590,0.0,0.0,0.0
196591,0.0,0.0,0.0
196708,0.0,0.0,0.0
198068,754.1999999999998,0.0,720.0
198069,737.9999999999999,0.0,720.0
198358,936.0000000000003,2340.0,2340.0
198561,72.20569999999998,0.0,177.555
199784,65.4299999999999,0.0,0.0
35240,0.0,0.0,0.0
38897,0.0,0.0,0.0
45701,0.0,0.0,0.0
45710,0.0,0.0,0.0
53712,22.105660000000004,0.0,0.0
61331,0.0,0.0,0.0
61543,0.0,0.0,0.0
63126,518.833,678.68,616.17
74297,0.0,0.0,0.0
108796,0.0,0.0,0.0
123488,0.0,0.0,0.0
126169,0.0,0.0,0.0
136454,30.24000000000001,0.0,0.0
139167,0.0,0.0,0.0
143162,153.163472,0.0,153.076
144089,107.28120000000003,0.0,95.22
145222,22.0064,0.0,0.0
149315,24.0894,0.0,0.0
155560,0.0,0.0,0.0
157048,92.91319999999997,0.0,78.74
158822,0.0,0.0,0.0
162230,79.8493308,0.0,79.848
167326,0.0,0.0,0.0
174884,0.0,0.0,0.0
175543,0.0,0.0,0.0
176466,31.100400000000004,0.0,0.0
176556,0.0,0.0,0.0
176683,0.0,0.0,83.35000000000001
176965,8074.895864000002,0.0,9198.352799999999
176967,15066.697624,0.0,15019.548399999998
177980,583.344,0.0,486.12
180042,0.0,0.0,0.0
180841,5.164200000000005,0.0,0.0
183194,782.0000000000001,1870.0,1870.0
183195,782.0000000000001,850.0,850.0
183965,0.0,436.08000000000004,436.08000000000004
183971,0.0,39.599999999999994,0.0
184026,340.6792,0.0,339.23999999999995
184185,13.296600000000002,0.0,0.0
184217,0.0,0.0,0.0
184696,0.0,0.0,0.0
187985,0.0,0.0,0.0
188696,119.08359999999999,0.0,55.56
189630,0.0,0.0,0.0
191481,0.0,0.0,0.0
191482,0.0,0.0,0.0
191813,182.96640000000005,0.0,0.0
192184,152.16300000000004,0.0,0.0
192341,48.07979999999999,48.07979999999999,0.0
192924,0.0,0.0,0.0
193226,0.0,0.0,0.0
193260,0.0,0.0,62.82
193262,47.84699999999997,0.0,0.0
193396,0.0,0.0,0.0
193454,0.0,0.0,0.0
193635,0.0,0.0,110.4915
193704,0.0,0.0,274.68
194040,0.0,495.99,0.0
194145,0.0,0.0,0.0
195679,2136.353648,0.0,2135.7223999999997
195914,0.0,0.0,0.0
196345,0.0,0.0,2811.4562
197283,0.0,0.0,0.0
198614,0.0,0.0,0.0
199523,50.81562,0.0,134.046
200443,0.0,0.0,0.0
201970,205.1616,0.0,198.79999999999998
201971,0.0,0.0,0.0
201974,0.0,0.0,0.0
201976,0.0,0.0,0.0
201993,0.0,0.0,0.0
201994,0.0,0.0,0.0
201995,0.0,0.0,0.0
201996,0.0,0.0,0.0
201997,0.0,0.0,0.0
202003,2.11888,0.0,0.0
202051,0.0,0.0,0.0
202485,0.0,0.0,0.0
202650,247.34119200000004,0.0,247.2804
203937,0.0,0.0,0.0
208853,39.146570399999995,0.0,0.0
4017,0.0,0.0,0.0
16323,0.0,9.5,0.0
16327,0.0,0.0,0.0
34061,0.14148000000000538,0.0,0.0
41623,40.31,0.0,0.0
62830,0.0,0.0,0.0
63089,0.0,0.0,0.0
65819,0.0,0.0,0.0
75787,0.0,0.0,0.0
101581,384.92100000000016,0.0,337.65000000000003
110222,0.0,0.0,0.0
110225,0.0,0.0,0.0
115180,0.0,0.0,0.0
120699,0.0,0.0,0.0
126423,0.0,0.0,0.0
129678,0.0,0.0,0.0
138795,6.9888,0.0,0.0
141967,0.0,0.0,0.0
144077,346.7484,0.0,284.21999999999997
144131,0.0,0.0,0.0
149302,0.0,0.0,0.0
155927,0.0,0.0,0.0
156786,0.0,0.0,152.88
170251,0.0,0.0,0.0
177888,6.7652,0.0,0.0
178948,0.0,0.0,0.0
179354,0.0,0.0,0.0
179524,3.777907400000004,0.0,0.0
180333,0.0,0.0,0.0
183946,0.0,0.0,0.0
184008,0.0,0.0,0.0
184214,0.0,0.0,0.0
187745,0.0,0.0,0.0
192340,0.0,19.56,0.0
193227,0.0,0.0,0.0
193711,983.9512800000001,0.0,2481.0597000000007
194980,114.62107999999999,0.0,67.648
195017,0.0,0.0,0.0
195543,0.0,0.0,0.0
195622,0.2556000000000002,0.0,0.0
195701,0.0,0.0,0.0
195746,0.0,0.0,0.0
196157,269.325,0.0,205.2
196194,1.6120000000000003,0.0,0.0
196292,0.0,0.0,0.0
196521,0.0,0.0,0.0
201234,0.0,0.0,0.0
204740,0.0,0.0,0.0
204741,8.999999999999986,50.0,50.0
23011,37.23999999999999,0.0,0.0
50028,21.5077304,0.0,0.0
74324,0.0,0.0,0.0
80500,0.0,0.0,0.0
139344,0.0,0.0,0.0
142875,0.0,0.0,0.0
170006,0.0,0.0,143.02
172174,0.0,0.0,0.0
177267,0.0,0.0,0.0
178204,0.0,4845.0,4845.0
184024,0.0,0.0,720.4798999999999
187489,0.0,0.0,0.0
192806,0.0,0.0,0.0
192808,0.0,0.0,0.0
193685,31.314040000000013,0.0,1347.8652000000002
195541,17.9904,0.0,0.0
196002,250.0056,0.0,213.68
198351,0.0,0.0,0.0
198352,0.0,0.0,0.0
199212,36.595600000000005,0.0,244.29
199214,265.6368,0.0,212.16000000000003
199416,86.39400000000003,0.0,0.0
201616,0.0,0.0,0.0
201668,452.0264,0.0,441.67
204353,0.0,0.0,0.0
205052,0.0,0.0,0.0
206309,0.0,0.0,0.0
207064,0.0,0.0,0.0
207254,7.022499999999997,0.0,0.0
207255,0.0,0.0,0.0
13033,0.0,0.0,0.0
31017,21.098704000000005,0.0,0.0
155043,0.0,0.0,0.0
159230,0.0,0.0,51.88
167399,0.0,0.0,0.0
168148,0.0,0.0,0.0
176291,0.0,0.0,0.0
179363,0.0,0.0,0.0
192821,0.0,0.0,0.0
196065,0.0,0.0,0.0
196148,223.24895679999995,0.0,115.14661
196554,0.0,0.0,0.0
205665,0.0,0.0,0.0
206919,0.0,0.0,0.0
207163,266.63999999999993,0.0,262.59999999999997
2647,203.45959999999997,0.0,197.26
16942,0.0,0.0,0.0
32880,0.0,0.0,0.0
35193,0.0,0.0,0.0
36004,0.0,0.0,0.0
37742,0.0,0.0,0.0
37965,0.0,0.0,0.0
38591,0.0,0.0,0.0
39568,0.0,0.0,0.0
40693,0.0,0.0,0.0
40995,0.0,0.0,0.0
41008,0.0,0.0,0.0
41121,0.0,0.0,0.0
41467,0.0,0.0,0.0
43936,12.152728000000012,0.0,0.0
45823,24.768920000000005,13.73,0.0
48842,0.0,0.0,0.0
49961,4.016586600000003,0.0,0.0
56308,0.0,0.0,0.0
56471,2211.451964,0.0,2205.5976
56693,0.0,0.0,0.0
61174,0.0,0.0,0.0
101144,0.0,0.0,0.0
104464,0.0,0.0,0.0
110223,0.0,0.0,0.0
111818,0.0,0.0,0.0
118360,446.85179999999997,0.0,438.09000000000003
118812,0.0,0.0,0.0
120998,26.04399999999999,0.0,0.0
122405,0.0,0.0,0.0
124949,0.0,0.0,0.0
126190,0.0,0.0,0.0
127595,0.0,0.0,0.0
130207,0.0,0.0,0.0
138846,0.0,0.0,0.0
140249,88.06,0.0,88.06
141766,0.0,0.0,0.0
141902,0.0,0.0,0.0
143553,191.54520000000002,0.0,145.10999999999999
152051,0.0,0.0,0.0
152821,0.0,0.0,0.0
157138,0.0,0.0,0.0
157171,0.0,0.0,0.0
157172,0.0,0.0,0.0
157174,0.0,0.0,0.0
157176,0.0,0.0,0.0
157889,0.0,0.0,0.0
159261,0.0,0.0,0.0
162549,0.0,0.0,0.0
163744,0.0,0.0,0.0
166295,0.0,0.0,0.0
168238,0.0,0.0,0.0
169152,0.0,0.0,0.0
172063,0.0,0.0,0.0
176452,155.375,0.0,141.25
176561,0.0,0.0,0.0
176603,0.0,0.0,0.0
176695,0.0,0.0,0.0
177493,0.0,0.0,0.0
178559,0.0,0.0,0.0
180031,0.0,0.0,0.0
180032,71.42720000000001,0.0,577.72
180616,0.0,0.0,0.0
180792,0.0,0.0,0.0
183915,311.656,0.0,215.1
183936,0.0,487.84,487.84
183947,0.0,0.0,0.0
184009,0.0,0.0,0.0
184014,0.0,0.0,0.0
184025,32.785599999999995,0.0,0.0
184261,0.0,0.0,0.0
184745,201.432,0.0,184.8
187391,0.0,0.0,0.0
187469,0.0,0.0,0.0
188607,0.0,0.0,0.0
190459,0.0,0.0,0.0
193679,0.711,0.0,0.0
194735,0.0,0.0,0.0
195328,0.0,186.76,186.76
196781,0.0,0.0,0.0
198719,0.0,0.0,0.0
199895,12.9051,0.0,0.0
199903,0.0,0.0,0.0
201219,0.0,0.0,0.0
203787,0.0,0.0,0.0
204784,0.0,0.0,0.0
206557,0.0,0.0,0.0
207132,0.0,0.0,0.0
207250,0.0,0.0,0.0
53725,30.857736,0.0,0.0
141874,70.618176,0.0,69.12
161881,0.0,0.0,0.0
173287,32.18467200000001,0.0,264.18
183319,0.0,0.0,0.0
184190,0.0,0.0,0.0
196389,0.0,0.0,0.0
39387,0.0,0.0,0.0
53721,0.0,0.0,0.0
117407,0.0,0.0,0.0
141841,0.0,0.0,0.0
141847,23.776,0.0,0.0
141974,436.7948,0.0,432.74399999999997
159688,3.1159999999999997,0.0,0.0
162837,0.0,0.0,0.0
163637,28.896000000000008,0.0,0.0
167323,0.0,0.0,814.8
167468,4168.103999999999,0.0,4165.2
180719,0.0,0.0,0.0
180824,123.53969000000001,0.0,62.75
187523,0.0,0.0,3600.0
193708,26.153087999999993,0.0,60.0288
199072,0.0,0.0,0.0
199536,2.3907200000000004,0.0,0.0
202293,0.0,0.0,78.19
205334,0.0,0.0,0.0
205897,0.0,0.0,0.0
155807,0.0,0.0,0.0
156285,0.0,0.0,0.0
159328,63.36719999999999,0.0,0.0
192879,0.0,0.0,0.0
37086,0.0,0.0,0.0
64524,0.0,0.0,0.0
120954,0.0,0.0,0.0
120955,0.0,0.0,0.0
180822,0.0,0.0,0.0
184004,0.0,0.0,0.0
203116,19.224000000000004,0.0,62.300000000000004
203158,0.0,0.0,1078.77
34942,0.0,0.0,0.0
41478,0.0,0.0,0.0
120849,0.0,0.0,0.0
127558,0.0,0.0,0.0
163039,0.0,0.0,0.0
168458,0.0,0.0,0.0
179984,0.0,0.0,789.28
182008,0.0,0.0,0.0
193140,0.0,0.0,0.0
2350,0.0,0.0,0.0
2439,10.70000000000001,0.0,0.0
3170,0.0,0.0,0.0
3171,0.0,0.0,0.0
3494,42.636,200.64,200.64
3495,130.9176,150.48,150.48
11023,0.0,0.0,0.0
11039,0.0,654.21,654.21
11057,10377.599999999999,0.0,9870.0
13018,0.0,0.0,0.0
16298,5.797679999999998,0.0,0.0
16300,0.0,0.0,0.0
16305,0.0,0.0,0.0
16316,183.9552,0.0,176.88
16326,0.0,0.0,0.0
16345,0.0,0.0,0.0
16553,69.16699999999994,0.0,0.0
16610,108.252,0.0,77.6
16634,4247.226,0.0,4098.6
16645,0.0,0.0,0.0
16699,0.0,0.0,0.0
16854,0.0,48.69,0.0
16921,0.0,0.0,0.0
17010,0.0,0.0,0.0
17011,0.0,0.0,0.0
17108,0.0,0.0,0.0
17190,0.0,0.0,0.0
17199,0.0,0.0,0.0
17297,0.0,0.0,0.0
17299,0.0,0.0,0.0
17378,0.0,0.0,0.0
18043,31.319999999999993,0.0,0.0
19033,0.0,0.0,0.0
26534,0.0,0.0,0.0
29310,0.0,124.71000000000001,83.14
30085,0.0,0.0,0.0
31679,0.0,0.0,0.0
33738,0.0,0.0,0.0
34093,0.0,0.0,0.0
34282,0.0,0.0,0.0
35405,0.0,0.0,0.0
35921,0.0,0.0,0.0
36059,0.0,0.0,0.0
36427,0.0,0.0,0.0
37417,0.0,0.0,0.0
37966,0.0,0.0,0.0
39398,31.703400000000002,0.0,0.0
39400,0.0,0.0,0.0
39432,21.135599999999993,0.0,0.0
39511,1.4891999999999903,0.0,0.0
39662,0.0,0.0,0.0
40246,0.0,0.0,0.0
40958,0.0,0.0,0.0
40981,0.0,0.0,0.0
40999,0.0,0.0,0.0
43569,0.0,0.0,0.0
43596,0.0,0.0,0.0
43598,0.0,0.0,0.0
43895,0.0,0.0,0.0
46265,0.0,0.0,0.0
47446,0.0,0.0,0.0
47960,0.0,0.0,0.0
48235,0.0,0.0,0.0
56615,0.0,0.0,0.0
56697,0.0,176.28,176.28
57286,0.0,0.0,0.0
60040,1434.885,0.0,1012.86
61399,0.0,0.0,0.0
61995,19.10999999999999,0.0,147.0
62141,0.0,0.0,0.0
62496,101.50500000000001,0.0,50.5
62698,0.0,0.0,0.0
63097,0.0,0.0,119.31
64203,0.0,353.34000000000003,353.34000000000003
64345,1453.68,0.0,1188.0
64459,0.0,0.0,0.0
64846,0.0,0.0,0.0
64848,15.49799999999999,0.0,221.4
64887,0.0,0.0,0.0
65019,0.0,0.0,0.0
65550,0.0,103.0,103.0
65764,0.0,0.0,0.0
65813,0.0,0.0,0.0
67325,47.88000000000001,532.0,532.0
67574,0.0,0.0,0.0
69279,0.0,0.0,0.0
70495,0.0,0.0,0.0
73025,45.8518,0.0,0.0
74334,0.0,4507.5,0.0
75592,0.0,59.19,59.19
75594,0.0,0.0,0.0
75626,37.53679999999997,0.0,0.0
75748,0.0,0.0,0.0
75804,0.0,0.0,0.0
76537,0.0,0.0,0.0
76549,0.0,0.0,0.0
76634,0.0,0.0,0.0
76648,13.679999999999978,0.0,0.0
76656,11.40000000000001,0.0,0.0
76657,0.0,0.0,0.0
76670,0.0,0.0,0.0
76801,0.0,0.0,0.0
77230,0.0,0.0,0.0
77316,0.0,0.0,0.0
79056,0.0,0.0,0.0
79057,0.0,0.0,0.0
100209,0.0,0.0,0.0
101461,0.0,0.0,0.0
101463,0.0,0.0,0.0
101464,0.0,0.0,0.0
101998,0.0,0.0,0.0
103203,0.0,0.0,0.0
103330,0.0,97.75,0.0
103561,0.0,0.0,0.0
103594,0.0,0.0,271.38
104444,269.87999999999994,0.0,173.0
104970,0.0,0.0,0.0
105275,0.0,0.0,0.0
105286,434.67900000000003,591.4,591.4
106105,0.0,0.0,0.0
106447,0.0,0.0,0.0
106490,0.0,0.0,0.0
106990,0.0,0.0,0.0
107024,0.0,0.0,0.0
107035,0.0,0.0,0.0
107062,0.0,0.0,0.0
107091,0.0,0.0,0.0
107097,0.0,0.0,0.0
107437,0.0,0.0,0.0
108023,0.0,0.0,0.0
108546,0.0,0.0,0.0
109125,0.0,226.51,226.51
109173,0.0,0.0,0.0
109229,0.0,0.0,0.0
109494,0.0,0.0,0.0
109964,0.0,0.0,0.0
110841,0.0,0.0,0.0
111228,0.0,0.0,0.0
113348,220.3152,0.0,209.16
113378,0.0,0.0,0.0
114904,0.0,0.0,0.0
115265,0.0,0.0,0.0
116725,47.00000000000004,0.0,0.0
117294,23.50000000000002,0.0,0.0
117451,0.0,0.0,0.0
117643,0.0,0.0,0.0
118840,0.0,0.0,0.0
119779,0.0,0.0,0.0
120090,25.56,0.0,0.0
120273,0.0,0.0,0.0
120340,0.0,0.0,0.0
120911,0.0,0.0,0.0
121646,468.68399999999997,0.0,465.29999999999995
121660,45.3594,0.0,0.0
122454,0.0,0.0,0.0
123530,0.0,0.0,0.0
123742,0.0,0.0,0.0
123883,0.0,0.0,0.0
125093,0.0,0.0,0.0
125095,0.0,0.0,0.0
125185,0.0,0.0,0.0
125228,0.0,0.0,0.0
126531,0.0,0.0,0.0
126944,0.0,0.0,0.0
127053,0.0,0.0,0.0
127381,0.0,0.0,0.0
127492,84.90900000000002,0.0,0.0
127589,0.0,0.0,0.0
127829,0.0,487.38000000000005,487.38000000000005
127830,0.0,406.15000000000003,406.15000000000003
128050,0.0,0.0,0.0
128252,7.279999999999995,0.0,0.0
129232,0.0,0.0,0.0
130466,0.0,0.0,0.0
130519,0.0,0.0,0.0
130520,0.0,0.0,0.0
130534,0.0,0.0,0.0
130974,0.0,0.0,0.0
131109,0.0,0.0,0.0
131224,0.0,0.0,0.0
131479,0.0,0.0,0.0
132181,916.6500000000001,0.0,916.6500000000001
132351,0.0,0.0,0.0
132353,0.0,0.0,0.0
132460,0.0,0.0,0.0
132521,24.36000000000002,0.0,0.0
132836,0.0,0.0,0.0
133417,0.0,0.0,0.0
133500,3679.352,0.0,3551.2000000000003
134012,16.909999999999993,0.0,0.0
134041,0.0,0.0,0.0
134323,0.0,0.0,0.0
134325,0.0,0.0,0.0
134328,0.0,0.0,0.0
134715,135.15699999999998,0.0,0.0
135016,0.0,0.0,0.0
135051,0.0,0.0,0.0
135214,0.0,225.0,180.0
135410,0.0,0.0,0.0
135486,0.0,0.0,0.0
135505,5.819799999999996,0.0,0.0
135722,0.0,0.0,0.0
135829,0.0,0.0,0.0
136071,0.0,0.0,0.0
136099,0.0,0.0,0.0
136986,37.620000000000005,0.0,0.0
136987,2.7999999999999963,0.0,0.0
137144,0.0,270.0,270.0
137185,0.0,0.0,0.0
137836,0.0,0.0,0.0
138526,0.0,0.0,0.0
138874,0.0,0.0,0.0
139164,0.0,0.0,0.0
139413,0.0,0.0,0.0
139617,134.589,0.0,0.0
139713,293.24100000000004,284.7,0.0
139864,141.0,0.0,141.0
139865,0.0,0.0,0.0
139868,0.0,0.0,0.0
139870,223.20000000000002,0.0,120.0
139897,2398.9184,0.0,2364.96
139950,289.19489999999996,1422.27,1422.27
140147,0.5940000000000005,0.0,0.0
140830,0.0,164.52,164.52
141168,0.0,0.0,0.0
141172,0.0,0.0,0.0
141190,73.04550000000002,0.0,0.0
141191,482.0915,781.77,781.77
141494,0.0,0.0,0.0
141496,0.0,0.0,0.0
141498,0.0,0.0,0.0
141529,216.4964,0.0,211.56
141801,1374.9195095999999,0.0,1373.03712
141802,1557.989939,0.0,1550.1331
141803,0.0,0.0,59.4
142482,0.0,0.0,0.0
142673,0.0,0.0,0.0
142817,565.0350000000002,0.0,203.25
143144,143.68150000000003,0.0,128.67000000000002
143345,232.8039,0.0,158.37
143370,2371.2,0.0,1560.0
143398,0.0,0.0,0.0
143410,0.0,0.0,0.0
143411,0.0,0.0,0.0
143734,0.0,0.0,0.0
143735,0.0,0.0,0.0
143736,352.5,0.0,235.0
143845,0.0,0.0,0.0
143853,0.0,0.0,0.0
144520,0.0,0.0,0.0
144678,462.58399999999995,0.0,402.79999999999995
147030,45.38519999999999,0.0,0.0
147787,0.0,1148.0,1148.0
149696,0.0,0.0,0.0
150123,0.0,0.0,0.0
150278,0.0,0.0,0.0
150492,0.0,0.0,0.0
150843,0.0,0.0,0.0
151117,675.7739999999997,204.78,614.34
151351,0.0,0.0,0.0
151482,0.0,0.0,0.0
151564,0.0,510.90000000000003,510.9
151811,0.0,0.0,0.0
152464,822.4429999999998,0.0,686.8
154639,520.0,0.0,500.0
155705,553.6718,0.0,551.1
155750,78.53999999999999,0.0,71.4
156989,0.0,0.0,0.0
157148,0.0,0.0,0.0
157818,18.8846,0.0,0.0
159126,0.0,0.0,0.0
159148,0.0,0.0,0.0
159193,0.0,0.0,0.0
159278,0.0,0.0,0.0
159387,6442.299500000001,0.0,6096.349999999999
159389,767.7832000000001,24.282299999999996,693.78
159390,1065.6228,0.0,892.9800000000001
159754,0.0,0.0,0.0
159760,0.0,0.0,0.0
159778,0.0,0.0,0.0
159780,0.0,0.0,0.0
159997,662.4,0.0,630.0
160287,0.0,0.0,0.0
160294,0.0,0.0,0.0
160295,0.0,0.0,0.0
160296,0.0,0.0,0.0
160322,9.129600000000007,0.0,0.0
160396,0.0,0.0,0.0
160502,0.0,0.0,0.0
160608,0.0,0.0,0.0
160609,0.0,0.0,0.0
160610,0.0,0.0,0.0
160611,0.0,0.0,0.0
160913,1.7000000000000015,255.0,170.0
160993,0.0,0.0,0.0
161054,629.6419999999999,0.0,0.0
161073,552.09,0.0,508.20000000000005
161463,0.0,0.0,0.0
161600,0.0,0.0,0.0
161625,0.0,0.0,0.0
161804,0.0,0.0,0.0
161823,0.0,0.0,0.0
161904,0.0,0.0,0.0
161995,0.0,0.0,0.0
162022,0.0,0.0,0.0
162588,0.0,0.0,0.0
164327,0.0,0.0,0.0
166143,0.0,0.0,0.0
166208,1.6750439999999973,0.0,0.0
166500,0.0,0.0,0.0
166859,0.0,0.0,0.0
166862,0.0,0.0,0.0
167557,73.36,0.0,70.0
168269,46.867200000000004,585.84,585.84
168276,0.0,0.0,0.0
168607,0.0,0.0,166.46
168735,31.61280000000003,0.0,0.0
168750,0.0,0.0,0.0
169376,0.0,0.0,0.0
169849,1676.4384000000005,1228.16,614.08
170544,89.62739999999997,0.0,0.0
171628,0.0,0.0,0.0
171638,0.0,0.0,0.0
171692,0.0,0.0,0.0
171693,0.0,0.0,0.0
171697,0.0,0.0,0.0
172416,23.180875000000004,0.0,0.0
176627,0.0,0.0,0.0
176744,114.47999999999999,0.0,72.0
176974,14.190749999999998,0.0,0.0
177150,0.0,256.98,256.98
177151,0.0,496.18,0.0
177153,56.91139999999996,813.02,813.02
177228,169.29,0.0,169.29
177948,77.0904,0.0,71.38
179316,0.0,0.0,0.0
179965,0.0,0.0,0.0
180004,0.0,1080.0,1080.0
180357,0.0,591.4,591.4
180818,0.0,0.0,0.0
181023,0.0,0.0,0.0
181157,0.0,0.0,0.0
183312,0.0,0.0,117.42
183321,0.0,0.0,0.0
183419,0.0,0.0,2364.48
183470,0.0,0.0,0.0
183908,0.0,0.0,0.0
183960,0.0,52.5,52.5
183978,274.0032,643.1999999999999,643.1999999999999
184007,0.0,0.0,0.0
184023,88.6836,0.0,50.58
184150,524.5600000000001,0.0,474.0
184152,15.438800000000008,0.0,0.0
184182,0.0,0.0,0.0
184216,44.849999999999994,0.0,0.0
184239,104.4664,0.0,58.47
184242,179.90039999999996,0.0,136.98
184252,0.0,0.0,0.0
187450,0.0,0.0,0.0
187521,58.660199999999996,0.0,57.51
187666,0.0,0.0,0.0
188243,0.0,0.0,0.0
188244,0.0,0.0,0.0
188338,0.0,0.0,0.0
189098,0.0,0.0,0.0
191004,39.29512499999998,0.0,0.0
191077,0.0,0.0,0.0
191411,0.0,0.0,0.0
191722,0.0,0.0,0.0
191816,0.0,0.0,0.0
192029,1887.8999999999996,0.0,1674.0
192351,0.0,0.0,0.0
192379,0.0,0.0,0.0
192977,0.0,0.0,0.0
193039,0.0,0.0,0.0
193042,3605.000000000001,0.0,3575.0
193212,6.388800000000006,0.0,0.0
193233,0.0,0.0,0.0
193326,0.0,0.0,0.0
193339,0.0,0.0,0.0
193340,0.0,0.0,0.0
193379,0.0,0.0,0.0
193452,0.0,682.72,0.0
193530,0.0,0.0,0.0
193565,254.92979999999994,0.0,246.82
193681,0.0,0.0,0.0
193964,1076.1660000000002,0.0,683.28
193967,1212.9102,0.0,998.28
193978,183.85940000000005,0.0,0.0
193979,11.383199999999983,0.0,0.0
193981,0.0,0.0,379.44
193989,45.52640000000001,0.0,0.0
194066,868.66464,0.0,813.8579999999998
194108,134.84629999999999,0.0,112.105
194113,110.57409999999999,0.0,81.705
194163,0.0,0.0,0.0
194406,0.0,0.0,0.0
194757,0.0,0.0,0.0
195362,0.0,0.0,0.0
195363,0.0,0.0,0.0
195422,3172.739200000001,0.0,2699.3199999999997
195733,397.2737548000001,0.0,396.94541000000004
195921,0.0,0.0,0.0
195922,603.4716000000001,0.0,603.4716000000001
196058,32.065200000000004,0.0,0.0
196061,0.0,19.38,0.0
196071,0.0,0.0,0.0
196075,171.51680000000002,0.0,167.96
196082,0.0,0.0,0.0
196549,270.12,0.0,270.12
196550,0.0,0.0,0.0
196551,363.4190999999999,0.0,0.0
196552,625.4468,0.0,554.72
196600,2466.7748,0.0,3502.52
196601,228.47999999999996,0.0,816.0
196603,83.39760000000001,0.0,77.22
196604,454.85400000000016,0.0,1941.45
196605,1562.118,0.0,1403.1
196606,0.0,0.0,0.0
196607,0.0,0.0,0.0
196608,551.0448,0.0,540.24
196609,0.0,0.0,0.0
196610,0.0,0.0,0.0
196611,0.0,0.0,0.0
196612,0.0,0.0,0.0
196769,48.702599999999975,0.0,0.0
196949,0.0,0.0,0.0
196978,0.0,0.0,0.0
198356,0.0,0.0,0.0
198359,0.0,0.0,133.4
198407,0.0,0.0,0.0
198630,113.36,0.0,113.36
199638,0.0,0.0,0.0
200216,0.0,0.0,0.0
200727,0.0,0.0,0.0
200980,98.56,43.2,64.0
202005,373.99999999999983,0.0,330.0
202086,7868.434999999997,0.0,6328.499999999999
202087,68.92199999999995,0.0,0.0
202094,1025.1,0.0,765.0
202095,0.0,0.0,0.0
202311,9.332479999999999,0.0,0.0
202750,0.0,0.0,0.0
203152,148.50000000000003,0.0,0.0
203153,30.77999999999995,0.0,0.0
203718,117.0,0.0,0.0
203719,0.0,0.0,0.0
203720,0.0,0.0,0.0
204369,0.0,0.0,0.0
204459,0.0,0.0,0.0
204491,1081.4999999999998,0.0,1030.0
204492,104.99999999999999,0.0,100.0
